;t-t0, hr;Atm. pressure, hPa;Average wind speed, m/s;Humidity %;Precipitation, mm;UV level, W/m2;Wind direction, deg;Wind speed, m/s;temp. C;fMin;fMax;fMaxDark;ABS/RC;DIo/RC;ETo/RC;FI;FJ;FK;Fv;PHI_Eo;PHIo;PI;PSIo;Sm;TRo_RC;VI;VJ;VK;Fo;Fm;Mo;Area;Fv/Fm;altaz, degrees;Insolation, kW/m2
2020-11-14 15:55:09;9460.0;1005.0;0.0;65.905;0.0;0.10475;345.285;0.0;3.89045;1024.0;1678.85;2733.2;13.48562;7.99437;2.49772;1553.125;1374.40417;1252.43333;664.63685;0.19029;0.42229;0.04997;0.45458;29.54062;5.49124;0.81364;0.54542;0.36129;1014.33833;1678.97518;2.99353;20020.80551;0.39586;2.52443;0.0706355305017939
2020-11-14 16:55:09;9461.0;1005.0;0.0;67.0;0.0;0.02738;342.0;0.0;3.74737;1018.0;1710.3;2733.2;12.98643;7.52418;2.3152;1571.25417;1407.3875;1268.61667;703.73032;0.18063;0.43832;0.04705;0.42127;31.87768;5.46225;0.80682;0.57873;0.3783;1006.48;1710.21032;3.14705;22878.98522;0.41149;-4.59433;
2020-11-14 17:55:09;9462.0;1005.0;0.0;68.3575;0.0;0.0;347.43;0.0;3.64308;1026.7;1734.65;2733.2;12.4504;7.08887;2.20538;1584.20417;1435.1875;1290.32917;718.47851;0.17961;0.44117;0.04702;0.41274;33.99528;5.36154;0.7936;0.58726;0.38454;1017.3725;1735.85101;3.15616;24948.97212;0.41391;-12.50773;
2020-11-14 18:55:09;9463.0;1005.0;0.0;70.4525;0.0;0.0;353.095;0.0;3.4957;1043.15;1752.95;2733.2;11.21033;6.51838;1.9743;1596.50417;1449.5125;1306.07083;715.88683;0.17981;0.43462;0.05421;0.41937;35.141;4.69194;0.78531;0.58063;0.3786;1038.36361;1754.25044;2.71764;25708.55886;0.40809;-20.85953;
2020-11-14 19:55:09;9464.0;1005.0;0.0;71.89016;0.0;0.0;352.44508;0.0;3.24752;1060.3;1775.05;2733.2;13.05541;7.59289;2.28134;1612.65417;1468.32083;1324.675;726.90734;0.1789;0.43693;0.0471;0.41525;35.79974;5.46252;0.78193;0.58475;0.38449;1048.03357;1774.94091;3.18118;26642.03896;0.40954;-29.28314;
2020-11-14 20:55:09;9465.0;1005.0;0.0;73.0;0.0;0.0;347.77;0.0;2.91976;1083.15;1793.35;2733.2;12.79975;7.54845;2.23395;1628.91667;1483.45833;1343.72083;723.47784;0.17944;0.43161;0.04948;0.4219;36.37169;5.2513;0.77777;0.5781;0.3823;1070.175;1793.65284;3.01735;26872.1018;0.40335;-37.3485;
2020-11-14 21:55:09;9466.0;1005.0;0.0;72.56417;0.0;0.0;193.68833;0.0;2.71591;1088.0;1799.6;2733.2;12.97506;7.63024;2.25075;1632.275;1491.2375;1349.78333;723.88441;0.17794;0.43149;0.04723;0.41886;37.30871;5.34482;0.77446;0.58114;0.38293;1075.52143;1799.40584;3.09407;27543.4715;0.40229;-44.48238;
2020-11-14 22:55:09;9467.0;1005.43583;0.0;71.12833;0.0;0.0;17.81833;0.1046;2.57206;1092.7;1804.45;2733.2;13.3386;7.86557;2.34025;1635.00417;1491.61667;1352.675;724.76099;0.1802;0.43085;0.04733;0.42484;38.56083;5.47303;0.77145;0.57516;0.38085;1079.83786;1804.59885;3.13278;28558.13629;0.40162;-49.89085;
2020-11-14 23:55:09;9468.0;1006.0;0.0;70.87167;0.0;0.0;152.06;0.15719;2.32259;1090.8;1800.15;2733.2;11.06165;6.54521;1.96455;1628.52083;1485.08333;1348.21667;714.37358;0.18152;0.42575;0.05616;0.43357;40.49879;4.51645;0.766;0.56643;0.37252;1085.77876;1800.15234;2.5519;29647.27319;0.39684;-52.62624;
2020-11-15 00:55:09;9469.0;1006.0;0.0;71.56417;0.0;0.0;298.82083;0.02821;2.01898;1096.65;1803.15;2733.2;12.66081;7.50101;2.22228;1629.99167;1490.075;1352.00417;718.21355;0.17983;0.42731;0.04919;0.42804;39.75535;5.1598;0.76522;0.57196;0.37718;1084.71667;1802.93022;2.93752;29119.16042;0.39836;-52.02613;
2020-11-15 01:55:09;9470.0;1006.0;0.0;70.12833;0.0;0.0;296.0;0.0;1.92692;1099.5;1805.75;2733.2;12.96134;7.74919;2.28024;1631.65417;1490.6375;1354.25;717.01052;0.18143;0.42582;0.05079;0.43294;40.77834;5.21215;0.76205;0.56706;0.37395;1089.225;1806.23552;2.93191;29847.1507;0.39696;-48.25069;
2020-11-15 02:55:09;9471.0;1006.0;0.0;72.00575;0.0;0.0;295.39885;0.0;1.4381;1103.5;1804.75;2733.2;12.4936;7.34281;2.23564;1628.99167;1489.49583;1354.86667;711.47125;0.18175;0.4244;0.0481;0.43598;40.4395;5.15079;0.75881;0.56402;0.37307;1093.43714;1804.90839;2.91515;29428.77738;0.39419;-42.13698;
2020-11-15 03:55:09;9472.0;1006.0;0.0;78.9023;0.0;0.0;294.01954;0.0;0.35534;1102.8;1801.8;2733.2;13.50761;7.96478;2.43487;1624.325;1484.47083;1350.925;714.01757;0.18389;0.42597;0.04641;0.43948;41.18611;5.54283;0.7546;0.56052;0.37146;1089.505;1803.52257;3.10796;30137.46998;0.3959;-34.60705;
2020-11-15 04:55:09;9473.0;1006.0;0.0;79.0;0.0;0.0;329.49;0.0;0.53717;1089.65;1784.35;2733.2;12.34465;7.20958;2.24636;1606.78333;1469.89583;1336.74583;706.75482;0.18411;0.42536;0.04907;0.44099;41.76179;5.13507;0.7513;0.55901;0.36887;1079.96036;1786.71517;2.88871;30275.69809;0.39556;-26.37292;
2020-11-15 05:55:09;9474.0;1006.0;0.0;78.01417;0.0;0.0;342.81583;0.69008;0.54986;1080.5;1768.5;2733.2;13.24948;7.93895;2.37576;1590.675;1454.2125;1322.475;699.30177;0.18457;0.42317;0.05047;0.44337;41.90794;5.31053;0.75112;0.55663;0.36665;1069.82964;1769.13142;2.93477;30087.16694;0.39528;-17.9476;
2020-11-15 06:55:09;9475.0;1006.0;0.03943;78.98583;0.0;0.0;344.97167;0.01978;0.57957;1081.0;1763.65;2733.2;11.65467;6.99884;2.10834;1585.67083;1448.87083;1317.9625;691.25415;0.18541;0.41936;0.0564;0.45;42.84317;4.65583;0.74664;0.55;0.3587;1073.77333;1765.02749;2.54749;30399.21118;0.39164;-9.73154;
2020-11-15 07:55:09;9476.0;1006.0;0.06958;80.97167;0.0;0.0;342.0425;0.01986;0.54057;1090.2;1763.6;2733.2;10.16309;6.07587;1.89739;1583.85417;1441.1875;1320.99167;676.35837;0.18858;0.41328;0.06269;0.46908;44.38095;4.08723;0.73844;0.53092;0.35038;1088.68208;1765.04045;2.18984;30728.28146;0.3832;-2.08339;
2020-11-15 08:55:09;9477.0;1006.98583;0.07;81.0;0.0;0.14788;336.085;0.00028;0.59915;1103.35;1720.45;2733.2;11.81328;7.2824;2.18668;1564.84167;1415.06667;1305.20833;623.86598;0.18875;0.3933;0.05531;0.48595;40.75343;4.53088;0.75218;0.51405;0.33878;1096.18726;1720.05324;2.3442;25516.4441;0.3627;4.63675;0.1919870441386749
2020-11-15 09:55:09;9478.0;1007.0;0.07;79.02833;0.0;0.39646;19.5475;0.0;0.88589;1068.8;1627.5;2733.2;10.75404;6.69091;1.93624;1502.4;1355.54167;1248.89583;560.13658;0.17844;0.37371;0.05238;0.48249;37.55302;4.06313;0.77816;0.51751;0.32792;1067.03381;1627.17039;2.12689;21088.28943;0.34424;10.0526;0.4264882943151441
2020-11-15 10:55:09;9479.0;1007.0;0.07;77.02833;0.0;0.64646;5.14167;0.0;1.17589;1059.0;1604.5;2733.2;11.8901;7.60677;1.98452;1492.77917;1348.5625;1237.04583;549.26166;0.17039;0.36883;0.04569;0.46463;33.34118;4.28333;0.79716;0.53537;0.33338;1055.42805;1604.68971;2.29881;18347.63429;0.34229;13.7919;0.5324441648213486
2020-11-15 11:55:09;9480.0;1007.0;0.4249;76.01417;0.0;0.30496;33.58917;0.0;1.30816;1058.7;1595.1;2733.2;12.66423;8.24234;1.99501;1493.09167;1348.94167;1237.64167;542.95841;0.16361;0.36404;0.04206;0.45101;31.76874;4.4219;0.81401;0.54899;0.34524;1051.53806;1594.49647;2.42688;17313.19738;0.34052;15.54611;0.5721757654418775
2020-11-15 12:55:09;9481.0;1007.98583;0.36099;76.0;0.0;0.59575;334.67917;0.0;1.0734;595.0;1062.8;2733.2;9.72631;5.40367;1.82771;985.5625;862.94167;765.85;471.97534;0.1878;0.44423;0.06031;0.42274;27.45062;4.32263;0.83708;0.57726;0.37152;590.49307;1062.46841;2.49493;12957.08643;0.44423;15.15205;0.5637008212608092
2020-11-15 13:55:09;9482.0;1008.0;0.64589;76.0;0.0;0.89575;356.745;0.92668;1.06014;1056.65;1601.45;2733.2;12.34993;7.8756;1.92107;1506.675;1361.26667;1246.6375;549.96293;0.15797;0.37003;0.03787;0.43237;29.53697;4.47433;0.831;0.56763;0.35928;1050.92667;1600.8896;2.55326;16492.14242;0.34354;12.64714;0.5034424158356746
2020-11-15 14:55:09;9483.0;1008.0;0.44298;76.0;0.0;0.16063;355.02833;1.38362;1.03042;1032.3;1601.0;2733.2;13.17733;8.3413;2.08591;1505.50417;1351.86667;1232.38333;578.09828;0.16762;0.39107;0.04505;0.43099;27.74215;4.83603;0.83451;0.56901;0.36311;1023.54333;1601.64161;2.75012;16143.56518;0.36094;8.25584;0.361669308317107
2020-11-15 15:55:09;9484.0;1008.0;0.36113;77.97167;0.0;0.05142;357.9575;1.36042;0.62581;1018.0;1620.3;2733.2;10.88595;6.74869;1.90947;1506.59583;1340.87917;1222.22917;604.46718;0.18212;0.39848;0.05958;0.46051;31.92109;4.13726;0.81315;0.53949;0.34335;1016.51621;1620.98338;2.22779;19447.45776;0.3729;2.31837;0.0592375354350617
2020-11-15 16:55:09;9485.0;1008.0;0.22198;78.98583;0.0;0.05;181.53583;0.08828;0.45241;1023.15;1650.95;2733.2;10.8607;6.62581;1.85054;1528.14167;1371.65;1243.075;631.84897;0.17391;0.41097;0.05402;0.43389;31.71212;4.23489;0.80972;0.56611;0.35962;1019.11609;1650.96506;2.38435;20370.65214;0.38271;-4.78728;
2020-11-15 17:55:09;9486.0;1008.0;0.14113;79.98583;0.0;0.00071;83.37417;1.09527;0.44014;1018.65;1676.6;2733.2;11.55543;6.76448;1.96455;1543.54583;1400.01667;1258.25833;668.97131;0.17256;0.42612;0.04742;0.41179;33.38809;4.79094;0.80068;0.58821;0.37548;1010.52869;1679.5;2.8264;22738.8071;0.39832;-12.69129;
2020-11-15 18:55:09;9487.0;1008.64293;0.04999;73.57065;0.0;0.0;32.49402;0.40277;1.20509;1045.35;1701.9;2733.2;11.85524;7.06342;1.95861;1561.10417;1424.09167;1282.80833;666.07425;0.16697;0.41563;0.04327;0.40854;35.38642;4.79182;0.79384;0.59146;0.37654;1035.83286;1701.90711;2.83321;24110.57302;0.39137;-21.03868;
2020-11-15 19:55:09;9488.0;1009.0;0.0;70.4525;0.0;0.0;7.715;0.00547;1.56212;1043.85;1716.6;2733.2;11.15237;6.69678;1.90023;1568.82917;1426.51667;1288.15;676.10288;0.17513;0.41992;0.05425;0.42276;37.13427;4.45559;0.78719;0.57724;0.36983;1040.65508;1716.75796;2.55536;25774.95202;0.39383;-29.46399;
2020-11-15 20:55:09;9489.0;1009.0;0.0;73.15966;0.0;0.0;118.05739;0.0;1.12211;1051.85;1722.55;2733.2;11.3672;6.74505;1.97223;1569.7;1429.32917;1292.8625;677.26537;0.17685;0.42074;0.05109;0.42668;38.26004;4.62215;0.77967;0.57332;0.37033;1045.44425;1722.70962;2.64992;26575.27174;0.39314;-37.53825;
2020-11-15 21:55:09;9490.0;1009.0;0.0;77.93239;0.0;0.0;354.6483;0.0;0.3312;1071.0;1744.4;2733.2;11.42806;6.93873;1.96833;1588.0;1446.75417;1311.025;680.14285;0.17829;0.4161;0.05662;0.43378;38.61953;4.48933;0.77379;0.56622;0.36405;1065.84095;1745.9838;2.521;26827.26268;0.38955;-44.68872;
2020-11-15 22:55:09;9491.0;1009.98583;0.02958;76.02833;0.0;0.0;346.17;1.8928;0.17213;1065.15;1735.0;2733.2;12.84246;7.70445;2.22841;1575.42083;1437.42917;1303.14167;681.33561;0.17846;0.41998;0.0483;0.4309;39.24343;5.13801;0.77087;0.5691;0.37018;1053.995;1735.33061;2.9096;27385.09361;0.39263;-50.11917;
2020-11-15 23:55:09;9492.0;1010.0;0.06943;79.94333;0.0;0.0;350.92917;0.0272;0.21929;1054.0;1719.15;2733.2;12.23523;7.37269;2.13715;1559.64583;1422.3625;1291.725;674.41256;0.17968;0.41854;0.05182;0.43571;39.79041;4.86255;0.76703;0.56429;0.36853;1046.27167;1720.68422;2.72539;27469.67274;0.39194;-52.8741;
2020-11-16 00:55:09;9493.0;1010.0;0.00099;79.01417;0.0;0.0;116.37167;0.01972;0.29887;1058.0;1727.45;2733.2;13.08221;7.87146;2.28666;1564.03333;1428.06667;1296.94167;678.36069;0.18026;0.41977;0.04901;0.43539;41.02687;5.21075;0.76425;0.56461;0.36973;1049.1875;1727.54819;2.92409;28481.85816;0.39267;-52.28132;
2020-11-16 01:55:09;9494.0;1010.0;0.03943;80.97167;0.0;0.0;354.52917;0.00028;0.29014;1064.0;1726.75;2733.2;11.80194;7.1265;2.06402;1563.37083;1428.1875;1295.43333;670.61856;0.17988;0.41573;0.05306;0.43906;41.56844;4.67544;0.76122;0.56094;0.36156;1056.12333;1726.74189;2.61142;28433.52836;0.38837;-48.50045;
2020-11-16 02:55:09;9495.0;1010.0;0.13858;82.97167;0.0;0.0;64.22167;0.00986;-0.12405;1079.0;1746.4;2733.2;12.66984;7.63993;2.21339;1582.325;1445.95;1314.8;677.47487;0.17964;0.41643;0.04916;0.43807;41.16424;5.0299;0.76213;0.56193;0.36699;1069.59036;1747.06523;2.81651;28493.06847;0.38778;-42.37662;
2020-11-16 03:55:09;9496.0;1010.0;0.14986;83.98583;0.0;0.0;316.31667;0.04943;-0.62292;1096.5;1762.8;2733.2;11.77974;7.03862;2.07383;1597.09167;1462.50417;1330.55;673.31499;0.17864;0.41242;0.0491;0.44057;41.62349;4.74111;0.75783;0.55943;0.36224;1090.18;1763.49499;2.66728;28652.22756;0.38181;-34.83844;
2020-11-16 04:55:09;9497.0;1010.0;0.21901;83.01417;0.0;0.0;354.50417;1.15413;-0.92575;1100.65;1767.0;2733.2;12.24285;7.3698;2.16342;1600.3;1464.0125;1335.24167;676.6288;0.181;0.41375;0.05015;0.44481;41.65609;4.87304;0.75473;0.55519;0.36331;1092.48929;1769.11808;2.70962;28653.088;0.38247;-26.60022;
2020-11-16 05:55:09;9498.0;1010.98583;0.14113;80.0425;0.0;0.0;302.75083;1.68263;-1.15674;1103.5;1766.8;2733.2;11.09638;6.81022;1.94703;1594.80833;1460.9875;1333.91667;669.38691;0.18165;0.4078;0.05872;0.45164;43.93879;4.28616;0.74708;0.54836;0.35696;1097.89131;1767.27822;2.33912;30115.04784;0.37877;-18.17502;
2020-11-16 06:55:09;9499.0;1011.0;0.07099;80.0;0.0;0.0;10.19333;0.06338;-1.31773;1090.15;1753.6;2733.2;13.77776;8.3412;2.43991;1579.77917;1448.21667;1321.72917;674.75485;0.18209;0.41354;0.0461;0.44735;45.19883;5.43656;0.74621;0.55265;0.3637;1079.52333;1754.27818;2.99665;31171.89055;0.38463;-9.96254;
2020-11-16 07:55:09;9500.0;1011.0;0.07;77.0425;0.0;0.0;315.55167;0.00057;-1.48759;1098.35;1750.1;2733.2;10.29773;6.31101;1.89865;1574.625;1437.02083;1320.76667;651.56422;0.18908;0.39968;0.06411;0.47684;47.27137;3.98672;0.73446;0.52316;0.34555;1098.38626;1749.95049;2.08808;31223.51692;0.37233;-2.32038;
2020-11-16 08:55:09;9501.0;1011.0;0.07;78.97167;0.0;0.04929;285.49583;0.02958;-1.57873;1108.2;1714.9;2733.2;12.26177;7.68527;2.24706;1549.00833;1408.10833;1302.95417;613.89522;0.18591;0.38247;0.05094;0.49276;47.03057;4.5765;0.73613;0.50724;0.33386;1100.975;1714.87022;2.32944;29653.58648;0.35798;4.39278;0.1784506694640638
2020-11-16 09:55:09;9502.0;1011.98583;0.14887;77.02833;0.0;0.24717;10.93833;0.00042;-1.55042;1088.85;1633.4;2733.2;12.34984;8.09353;2.07911;1500.9375;1362.72917;1258.575;550.74585;0.17449;0.36273;0.04923;0.48684;43.1727;4.2563;0.76323;0.51316;0.32348;1082.83667;1633.58252;2.17719;24177.73567;0.33714;9.80254;0.4181013722700565
2020-11-16 10:55:09;9503.0;1012.0;0.28802;76.01417;0.0;0.29929;334.29667;0.0;-1.62887;1058.2;1577.55;2733.2;11.02077;7.1674;1.82154;1461.8;1327.025;1222.44167;523.22744;0.16814;0.35783;0.04799;0.47584;40.85472;3.85337;0.7805;0.52416;0.3246;1054.64669;1577.87413;2.03183;21506.92454;0.3316;13.53882;0.5262581178371456
2020-11-16 11:55:09;9504.0;1012.0;0.29;75.01417;0.0;0.8915;298.58083;0.03943;-1.45255;1040.35;1519.8;2733.2;11.53476;7.71981;1.72939;1426.67083;1299.7125;1197.42917;481.24603;0.15258;0.33789;0.03874;0.45485;34.84531;3.81496;0.80762;0.54515;0.33336;1038.38144;1519.62747;2.08557;16855.576;0.31669;15.29507;0.5668051956523548
2020-11-16 12:55:09;9505.0;1012.0;0.0088;66.27295;0.0;0.0273;337.75656;0.01091;-0.37366;1021.85;1511.25;2733.2;13.96325;9.22461;2.08265;1417.86667;1291.35417;1184.47917;498.08983;0.15381;0.3528;0.03361;0.43999;34.41102;4.73864;0.81329;0.56001;0.34572;1013.56;1511.64983;2.65599;17240.29606;0.3295;14.90889;0.5583465463906806
2020-11-16 13:55:09;9506.0;1012.0;0.0;65.03083;0.0;0.0;61.81833;1.4056;-0.18493;1010.7;1512.1;2733.2;12.29388;7.96272;1.91841;1419.47917;1284.37917;1175.47917;506.88096;0.1582;0.3589;0.03803;0.44589;33.35135;4.33116;0.81938;0.55411;0.33953;1005.02333;1511.9043;2.41275;16977.06305;0.33526;12.41673;0.4972738076869745
2020-11-16 14:55:09;9507.0;1012.0;0.0;65.0;0.0;0.0;6.48;0.84912;-0.25753;998.5;1519.6;2733.2;12.49259;8.17508;1.9838;1417.875;1278.32083;1168.36667;525.85973;0.16614;0.36763;0.04694;0.45603;34.76089;4.3175;0.80833;0.54397;0.33487;994.00879;1519.86852;2.3337;18449.51169;0.34599;8.04078;0.3531471407156529
2020-11-16 15:55:09;9508.0;1012.96917;0.0;65.0;0.0;0.04846;211.4325;1.48903;-0.77366;969.2;1527.6;2733.2;11.65674;7.27933;2.04301;1412.1625;1262.66667;1149.44167;565.18665;0.18042;0.39229;0.05369;0.46476;36.64483;4.37742;0.79956;0.53524;0.33449;962.62;1527.80665;2.3344;21129.41619;0.36993;2.11865;0.048616807617731
2020-11-16 16:55:09;9509.0;1013.0;0.0;62.14016;0.0;0.00234;340.97295;0.3756;-1.26664;948.0;1537.75;2733.2;10.88251;6.54787;1.86705;1413.28333;1277.65833;1146.725;596.81303;0.17443;0.41099;0.05154;0.43031;38.59047;4.33464;0.79548;0.56969;0.3498;941.1306;1537.94363;2.46759;23610.20303;0.38806;-4.97383;
2020-11-16 17:55:09;9510.0;1013.0;0.0;61.0475;0.0;0.0;77.4425;1.1963;-1.73768;945.5;1552.45;2733.2;9.6674;5.69472;1.63913;1417.10833;1290.75833;1151.4125;613.4538;0.16993;0.41804;0.05321;0.41652;39.94578;3.97269;0.78511;0.58348;0.35352;939.24857;1552.70237;2.33355;25280.67391;0.39509;-12.8684;
2020-11-16 18:55:09;9511.0;1013.4525;0.0;60.4525;0.0;0.0;10.8825;0.7297;-1.8195;949.85;1559.3;2733.2;8.879;5.25491;1.47798;1422.75417;1298.0625;1162.7625;612.31803;0.16595;0.41218;0.05511;0.41404;40.88987;3.6241;0.78376;0.58596;0.36072;948.76442;1561.08244;2.14612;26161.04089;0.39224;-21.21129;
2020-11-16 19:55:09;9512.0;1014.0;0.0;59.19;0.0;0.0;18.0;1.51285;-1.7824;969.5;1564.55;2733.2;11.51524;6.97912;1.7006;1442.07917;1323.65417;1185.34583;604.47872;0.14298;0.39924;0.03383;0.37026;37.67142;4.53613;0.81764;0.62974;0.39045;961.34429;1565.82301;2.83553;24990.4633;0.38605;-29.63817;
2020-11-16 20:55:09;9513.0;1014.0;0.0;57.0;0.0;0.0;142.89;0.85103;-2.05552;967.8;1563.55;2733.2;10.11522;6.16652;1.3923;1442.59167;1328.275;1191.29167;598.58815;0.13465;0.39213;0.03659;0.35362;35.47826;3.9487;0.82904;0.64638;0.40358;965.08121;1563.66936;2.5564;24533.99803;0.38281;-37.72124;
2020-11-16 21:55:09;9514.0;1014.0;0.0;57.0;0.0;0.0;315.2675;0.09;-2.79133;957.0;1560.85;2733.2;10.42356;6.22508;1.38205;1432.15;1314.11667;1177.15833;611.0156;0.13906;0.39991;0.04304;0.35791;36.49254;4.19849;0.82578;0.64209;0.40201;949.86182;1560.87741;2.81644;26405.79043;0.39146;-44.8883;
2020-11-16 22:55:09;9515.0;1014.0;0.0;56.5475;0.0;0.0;259.0975;0.73707;-3.76295;576.35;1032.7;2733.2;9.91196;5.46663;0.9445;1009.9875;933.22083;791.7125;463.46746;0.09582;0.44904;0.02272;0.21327;11.84504;4.44533;0.95225;0.78673;0.48144;568.65929;1032.12675;3.50082;5488.79403;0.44904;-50.34099;
2020-11-16 23:55:09;9516.0;1014.4525;0.0;56.4525;0.0;0.0;227.875;1.60145;-4.38005;945.15;1574.9;2733.2;7.8753;4.61852;1.14605;1458.31667;1330.10833;1173.5875;632.38928;0.14354;0.41597;0.0504;0.3572;31.06174;3.25678;0.84134;0.6428;0.3822;942.21886;1574.60815;2.11072;22793.12744;0.40162;-53.11611;
2020-11-17 00:55:09;9517.0;1015.0;0.0;57.4525;0.0;0.0;324.9325;1.50995;-4.7186;959.2;1595.0;2733.2;8.98016;5.19207;1.18445;1512.35;1375.30417;1202.46667;643.61798;0.13225;0.42077;0.03829;0.32371;22.52311;3.78809;0.88442;0.67629;0.40046;951.845;1595.46298;2.60364;16083.99361;0.40341;-52.53155;
2020-11-17 01:55:09;9518.0;1015.0;0.0;58.0;0.0;0.0;318.565;1.1895;-5.0491;965.0;1607.0;2733.2;8.33526;4.83536;1.13539;1523.64583;1381.2;1204.3375;649.44399;0.1358;0.42135;0.0425;0.33102;21.47929;3.4999;0.8835;0.66898;0.38906;958.00364;1607.44763;2.36452;15378.3928;0.40402;-48.74614;
2020-11-17 02:55:09;9519.0;1015.0;0.0;58.4525;0.0;0.0;318.4125;1.1162;-5.3986;963.7;1614.3;2733.2;8.45736;4.90724;1.21019;1523.7375;1377.5125;1203.23333;656.86779;0.14191;0.42406;0.04477;0.34302;22.40836;3.55012;0.87555;0.65698;0.3843;957.3375;1614.20529;2.33993;16184.91332;0.40693;-42.61289;
2020-11-17 03:55:09;9520.0;1015.44508;0.0;59.44508;0.0;0.0;197.77623;0.6437;-5.67688;963.85;1617.95;2733.2;8.21922;4.79124;1.23003;1518.9;1372.10417;1200.19167;659.39716;0.14795;0.424;0.04943;0.3564;24.6284;3.42799;0.86232;0.6436;0.37574;958.64136;1618.03853;2.19796;17577.09159;0.40753;-35.0669;
2020-11-17 04:55:09;9521.0;1015.56417;0.0;60.43583;0.0;0.0;12.1525;0.29637;-6.02998;987.65;1618.85;2733.2;9.48359;5.63029;1.38321;1518.47083;1371.54167;1215.25;639.71248;0.14657;0.40516;0.04206;0.36654;25.16177;3.8533;0.85925;0.63346;0.38436;979.11;1618.82248;2.47009;17940.53184;0.39517;-26.8248;
2020-11-17 05:55:09;9522.0;1015.0;0.0;61.87167;0.0;0.0;136.88083;0.41414;-6.42869;971.3;1625.0;2733.2;7.15724;4.16248;1.08157;1517.3875;1371.7375;1204.20417;656.18629;0.15081;0.41926;0.05826;0.36807;26.08315;2.99476;0.84896;0.63193;0.36934;970.33921;1626.5255;1.9132;18640.9355;0.40343;-18.39974;
2020-11-17 06:55:09;9523.0;1015.0;0.0;63.43583;0.0;0.0;167.06833;0.06564;-6.75588;978.0;1630.05;2733.2;7.7431;4.51147;1.23766;1515.24167;1362.4875;1203.89583;654.25027;0.15986;0.41727;0.05888;0.39044;29.5924;3.23163;0.83934;0.60956;0.36137;975.42386;1629.67413;1.99397;21117.77883;0.40146;-10.1907;
2020-11-17 07:55:09;9524.0;1015.43583;0.0;64.0;0.0;0.04358;36.6125;0.58736;-6.94973;1001.7;1630.35;2733.2;7.83901;4.65685;1.29287;1499.06667;1351.78333;1208.22083;630.50457;0.16476;0.40651;0.06256;0.41843;32.82986;3.18216;0.81175;0.58157;0.34581;999.31511;1629.81969;1.88929;22685.99777;0.38686;-2.5542;
2020-11-17 08:55:09;9525.0;1016.0;0.0;63.56417;0.0;0.23075;41.08;2.47726;-6.93104;1256.5;1649.6;2733.2;15.74518;11.89392;1.87245;1558.71667;1452.225;1373.8;395.41775;0.11862;0.24736;0.01968;0.48366;34.2247;3.85126;0.78198;0.51634;0.3109;1253.80205;1649.2198;1.9788;13766.15718;0.23976;4.15247;0.1648933561232801
2020-11-17 09:55:09;9526.0;1016.0;0.0;61.6925;0.0;0.48717;152.595;2.80223;-6.39775;1343.7;1587.05;2733.2;19.18732;16.32057;1.37347;1536.08333;1468.34583;1418.89167;239.49899;0.07036;0.1487;0.00823;0.47087;34.48484;2.86675;0.8038;0.52913;0.30917;1346.7013;1586.20029;1.49328;8377.29015;0.15099;9.55672;0.4096677305549049
2020-11-17 10:55:09;9527.0;1016.0;0.0;57.385;0.0;0.64358;191.22583;1.18257;-5.31906;1048.15;1307.65;2733.2;14.07914;11.42168;1.22261;1253.7875;1186.79583;1127.875;255.31642;0.08749;0.1896;0.01466;0.45734;40.58402;2.65745;0.80557;0.54266;0.30833;1051.60295;1306.91938;1.43485;10431.57108;0.19536;13.2906;0.5200696646804643
2020-11-17 11:55:09;9528.0;1016.0;0.0;50.94917;0.0;1.4845;5.51333;1.01618;-3.35095;978.5;1213.05;2733.2;15.21515;12.20135;1.35774;1163.9375;1105.15417;1049.36667;232.15579;0.08908;0.19672;0.0135;0.45552;39.90176;3.0138;0.79667;0.54448;0.30357;980.2612;1212.41698;1.65606;9331.48637;0.19148;15.04945;0.5614534364877224
2020-11-17 12:55:09;9529.0;1016.0;0.0;48.3075;0.0;2.34746;10.58833;1.06535;-2.02586;881.5;1063.55;2733.2;19.83631;16.48774;1.60299;1021.1625;975.85833;934.7875;180.4845;0.08282;0.1744;0.01186;0.47563;51.00892;3.34857;0.7755;0.52437;0.29346;881.63282;1062.11732;1.74558;9240.23646;0.16993;14.67158;0.5530262826752774
2020-11-17 13:55:09;9530.0;1016.0;0.0;49.56417;0.0;1.77954;93.16917;2.82568;-2.10414;828.85;1079.75;2733.2;11.84567;8.9829;1.3669;1024.30833;958.40833;900.52083;250.52452;0.11475;0.23981;0.02453;0.47965;45.62413;2.86276;0.78244;0.52035;0.29;828.84873;1079.37325;1.49586;11428.56047;0.2321;12.19247;0.4911561783883481
2020-11-17 14:55:09;9531.0;1016.0;0.0;51.17917;0.0;0.88596;168.74583;3.17587;-2.33094;839.85;1089.55;2733.2;15.24167;11.82443;1.55967;1039.57917;974.3;914.44167;245.25532;0.1039;0.22473;0.01961;0.46223;46.56164;3.41723;0.79927;0.53777;0.29669;843.74735;1089.00267;1.85756;10912.19251;0.22521;7.83203;0.3447043194666842
